Date,SP500_Proxy,SP500_Proxy_Normalized
2022-06-27,128.61789090292794,111.36657697093494
2022-06-28,128.5315648487636,111.29182969364561
2022-06-29,125.93595858982631,109.04436798988975
2022-06-30,123.24163259778705,106.71142767442699
2022-07-01,124.0312246011228,107.39511295333966
2022-07-05,123.97244860201465,107.34422048587055
2022-07-06,125.87557814072589,108.99208627476385
2022-07-07,126.75360609560596,109.75234573115303
2022-07-08,127.38340111168064,110.29766733953275
2022-07-11,126.12843552414252,109.21102829795555
2022-07-12,125.21979567469383,108.42426287191648
2022-07-13,123.16299304183649,106.64333591752407
2022-07-14,121.59047689243239,105.28173886783507
2022-07-15,123.54639469847388,106.97531251739632
2022-07-18,125.99329245820337,109.09401175733788
2022-07-19,125.66346985953194,108.80842774127424
2022-07-20,127.85489853060976,110.7059235566744
2022-07-21,128.54761849617472,111.30573009076397
2022-07-22,130.00653144291468,112.56896135537578
2022-07-25,129.6501354684635,112.26036820832437
2022-07-26,128.98312957919373,111.68282676221644
2022-07-27,128.7408845084054,111.47307363897374
2022-07-28,130.47714284001563,112.9764503913933
2022-07-29,132.07197208793795,114.35736771904787
2022-08-01,132.40108830588204,114.64234010011201
2022-08-02,131.88047636771688,114.19155701638522
2022-08-03,132.75292449094812,114.94698505510425
2022-08-04,133.5920410545505,115.67355224347887
2022-08-05,132.9238775603625,115.09500846016635
2022-08-08,135.41673520146583,117.2535030554093
2022-08-09,134.9406127151178,116.84124212381393
2022-08-10,137.32612242017473,118.90678719159646
2022-08-11,139.62435397323296,120.89676058762939
2022-08-12,139.9041766536479,121.1390510952553
2022-08-15,140.28659970419747,121.4701803479238
2022-08-16,140.98210957585547,122.07240258242231
2022-08-17,140.3432646965494,121.51924495462833
2022-08-18,141.06963307516915,122.14818669344028
2022-08-19,140.8661220316984,121.97197226379903
2022-08-22,137.14340171035454,118.74857452109224
2022-08-23,135.85639529325525,117.63419223565926
2022-08-24,135.2296603650463,117.09152027040805
2022-08-25,136.4248300863772,118.12638377057527
2022-08-26,138.25948876750712,119.71496258953334
2022-08-29,132.5074488386816,114.7344346631587
2022-08-30,133.05938635067065,115.21234167112281
2022-08-31,132.31486476197534,114.56768158354187
2022-09-01,130.1873204562129,112.72550142475204
2022-09-02,132.73013568411068,114.92725287482264
2022-09-06,130.62979682610958,113.10862914018868
2022-09-07,130.58659929158736,113.07122562253224
2022-09-08,132.44584980789497,114.68109781277751
2022-09-09,135.94381030724972,117.70988241232199
2022-09-12,137.0103411187931,118.63336113586335
2022-09-13,134.38598697039546,116.36100745151397
2022-09-14,132.55652988200285,114.77693254390044
2022-09-15,131.53721204095956,113.89433418992752
2022-09-16,130.12836818305814,112.67445632659494
2022-09-19,128.72489806583948,111.45923143262118
2022-09-20,129.878026981743,112.45769299398593
2022-09-21,129.5419735032685,112.16671383615535
2022-09-22,126.20037448649504,109.27331820126369
2022-09-23,122.8080953481246,106.33604008919019
2022-09-26,121.74377530934859,105.41447561096753
2022-09-27,121.49265219240772,105.19703523983685
2022-09-28,120.39707413498236,104.24840533148286
2022-09-29,120.9880951861946,104.76015366547588
2022-09-30,120.61374103779696,104.43601104589754
2022-10-03,120.50231287430744,104.3395285654365
2022-10-04,124.56758532232168,107.8595324607833
2022-10-05,125.59959197530941,108.75311769645802
2022-10-06,126.07659873183893,109.1661442924764
2022-10-07,123.71231300976811,107.1189764684681
2022-10-10,122.42068086351667,106.00058889560542
2022-10-11,120.74666554587228,104.55110660030272
2022-10-12,120.03795935183155,103.93745804523518
2022-10-13,116.51453049328862,100.88662111716982
2022-10-14,124.09775539320343,107.45272007568607
2022-10-17,122.76887759383844,106.30208255015208
2022-10-18,126.34240839432697,109.39630132606852
2022-10-19,123.63033987551319,107.04799826083726
2022-10-20,122.42646304928526,106.00559552595783
2022-10-21,120.74674857392603,104.55117849193516
2022-10-24,124.82285787621323,108.08056571146061
2022-10-25,125.41843577793666,108.59625969282538
2022-10-26,128.71639450228943,111.45186843857753
2022-10-27,129.421429050212,112.0623378196036
2022-10-28,130.52149599425647,113.0148545273264
2022-10-31,133.11830069094287,115.26335392427482
2022-11-01,133.81476174568644,115.86639976117863
2022-11-02,132.34891079883187,114.59716107941543
2022-11-03,128.87632586031543,111.59034845693758
2022-11-04,130.80442200874796,113.25983212374592
2022-11-07,132.4433333143896,114.67891885255904
2022-11-08,133.22591892553837,115.3565374955682
2022-11-09,132.8094225124437,114.99590508648885
2022-11-10,136.05054355154232,117.80229969565966
2022-11-11,139.8480272487718,121.09043292109534
2022-11-14,139.30659883849475,120.62162544568058
2022-11-15,139.6603398031118,120.92791969516048
2022-11-16,138.28496609901896,119.73702268693431
2022-11-17,135.94588532739755,117.71167911330494
2022-11-18,138.66931864680078,120.06982263642828
2022-11-21,137.46578311920166,119.02771542233333
2022-11-22,138.57530595818343,119.9884197207869
2022-11-23,139.24680157097018,120.56984869090972
2022-11-25,140.07455825805664,121.28657968500754
2022-11-28,139.41891185604797,120.71887409613169
2022-11-29,137.92401533710714,119.424485678848
2022-11-30,138.0831976131517,119.56231708840599
2022-12-01,141.4857814749893,122.50851776771424
2022-12-02,139.10564617234834,120.44762624226651
2022-12-05,139.2756471633911,120.59482526972054
2022-12-06,137.30095205501635,118.88499288763829
2022-12-07,136.1718367362509,117.90732401767323
2022-12-08,136.49102105899732,118.18369665290705
2022-12-09,135.75428557882503,117.54577833544877
2022-12-12,135.665066504965,117.46852607461203
2022-12-13,140.87510138141866,121.97974722756766
2022-12-14,137.6748974858498,119.20878161029178
