gvkey,iid,datadate,prccd,cshtrd
025434,01,2023-01-13,107.23,5524999.0
025434,01,2023-01-17,106.75,7475916.0
025434,01,2023-01-18,105.0,5721671.0
025434,01,2023-01-19,104.26,5114085.0
025434,01,2023-01-20,105.04,6478447.0
025434,01,2023-01-23,106.21,6319530.0
025434,01,2023-01-24,106.64,5501753.0
025434,01,2023-01-25,106.98,5410712.0
025434,01,2023-01-26,108.76,6318733.0
025434,01,2023-01-27,109.02,6845792.0
025434,01,2023-01-30,108.4,6878793.0
025434,01,2023-01-31,109.14,5815060.0
025434,01,2023-02-01,109.99,5827397.0
025434,01,2023-02-02,109.15,9799950.0
025434,01,2023-02-03,104.3,15191140.0
025434,01,2023-02-06,105.02,6386853.0
025434,01,2023-02-07,106.825,6205135.0
025434,01,2023-02-08,106.3,5555522.0
025434,01,2023-02-09,106.05,5602067.0
025434,01,2023-02-10,107.09,6291481.0
025434,01,2023-02-13,108.52,5191120.0
025434,01,2023-02-14,107.98,5107250.0
025434,01,2023-02-15,109.0,4051707.0
025434,01,2023-02-16,107.54,4593455.0
025434,01,2023-02-17,107.1,6875277.0
025434,01,2023-02-21,104.78,5425485.0
025434,01,2023-02-22,104.77,7516830.0
025434,01,2023-02-23,103.51,6857021.0
025434,01,2023-02-24,101.6,6018769.0
025434,01,2023-02-27,102.44,5234799.0
025434,01,2023-02-28,102.09,5184562.0
025434,01,2023-03-01,101.43,5379120.0
025434,01,2023-03-02,103.01,4776570.0
025434,01,2023-03-03,104.55,4880652.0
025434,01,2023-03-06,104.99,5235725.0
025434,01,2023-03-07,103.34,3976135.0
025434,01,2023-03-08,102.5,4223603.0
025434,01,2023-03-09,100.3,5731338.0
025434,01,2023-03-10,99.38,6639928.0
025434,01,2023-03-13,99.08,6407940.0
025434,01,2023-03-14,99.46,6246891.0
025434,01,2023-03-15,99.34,6601553.0
025434,01,2023-03-16,100.43,8187705.0
025434,01,2023-03-17,98.7,10186800.0
025434,01,2023-03-20,99.85,4863365.0
025434,01,2023-03-21,100.54,4741520.0
025434,01,2023-03-22,99.12,5916171.0
025434,01,2023-03-23,98.42,6877273.0
025434,01,2023-03-24,98.34,4684786.0
025434,01,2023-03-27,98.66,6021366.0
025434,01,2023-03-28,98.72,4709409.0
025434,01,2023-03-29,100.62,4945344.0
025434,01,2023-03-30,101.32,4082245.0
025434,01,2023-03-31,104.13,6899098.0
025434,01,2023-04-03,104.85,3854273.0
025434,01,2023-04-04,104.0,3853737.0
025434,01,2023-04-05,104.9,5169510.0
025434,01,2023-04-06,104.68,3154266.0
025434,01,2023-04-10,104.74,3761221.0
025434,01,2023-04-11,105.74,4009250.0
025434,01,2023-04-12,105.6,4605869.0
025434,01,2023-04-13,106.99,4364353.0
025434,01,2023-04-14,107.47,3962030.0
025434,01,2023-04-17,108.31,4780662.0
025434,01,2023-04-18,107.91,5300421.0
025434,01,2023-04-19,107.16,4616372.0
025434,01,2023-04-20,107.05,4296302.0
025434,01,2023-04-21,108.19,4522163.0
025434,01,2023-04-24,109.29,5939903.0
025434,01,2023-04-25,109.34,8728082.0
025434,01,2023-04-26,111.47,8076972.0
025434,01,2023-04-27,112.75,7606434.0
025434,01,2023-04-28,114.29,5969270.0
025434,01,2023-05-01,114.56,6489587.0
025434,01,2023-05-02,114.46,8991727.0
025434,01,2023-05-03,103.96,24355390.0
025434,01,2023-05-04,104.72,8853571.0
025434,01,2023-05-05,107.21,7809136.0
025434,01,2023-05-08,107.17,6089928.0
025434,01,2023-05-09,106.71,3681298.0
025434,01,2023-05-10,106.97,4564038.0
025434,01,2023-05-11,105.63,4790543.0
025434,01,2023-05-12,106.12,5166352.0
025434,01,2023-05-15,106.64,4216784.0
025434,01,2023-05-16,105.28,3671445.0
025434,01,2023-05-17,105.69,4756449.0
025434,01,2023-05-18,107.09,5372850.0
025434,01,2023-05-19,105.51,4982469.0
025434,01,2023-05-22,102.9,7497556.0
025434,01,2023-05-23,100.34,6756570.0
025434,01,2023-05-24,99.61,6130482.0
025434,01,2023-05-25,98.44,8173718.0
025434,01,2023-05-26,98.53,7270069.0
025434,01,2023-05-30,97.75,6501473.0
025434,01,2023-05-31,97.64,10375620.0
025434,01,2023-06-01,97.52,6748459.0
025434,01,2023-06-02,99.5,6218737.0
025434,01,2023-06-05,99.93,6532773.0
025434,01,2023-06-06,98.22,8652959.0
025434,01,2023-06-07,97.92,6283350.0
025434,01,2023-06-08,99.15,6876627.0
025434,01,2023-06-09,97.96,5550116.0
025434,01,2023-06-12,98.46,6704147.0
025434,01,2023-06-13,99.26,5134556.0
025434,01,2023-06-14,100.66,9275720.0
025434,01,2023-06-15,101.38,6445597.0
025434,01,2023-06-16,101.87,11708020.0
025434,01,2023-06-20,101.27,5505547.0
025434,01,2023-06-21,101.87,5507003.0
025434,01,2023-06-22,100.85,6125241.0
025434,01,2023-06-23,98.34,18760000.0
025434,01,2023-06-26,98.23,6067743.0
025434,01,2023-06-27,98.72,5031694.0
025434,01,2023-06-28,98.61,6580802.0
025434,01,2023-06-29,98.68,5110824.0
025434,01,2023-06-30,99.06,6225355.0
025434,01,2023-07-03,99.15,3281097.0
025434,01,2023-07-05,98.46,6364914.0
025434,01,2023-07-06,96.2,7151946.0
025434,01,2023-07-07,96.05,7887254.0
025434,01,2023-07-10,99.13,9292588.0
025434,01,2023-07-11,100.09,5267517.0
025434,01,2023-07-12,101.14,6970703.0
025434,01,2023-07-13,101.6,4502280.0
025434,01,2023-07-14,101.61,3931508.0
025434,01,2023-07-17,100.93,5244243.0
025434,01,2023-07-18,100.76,5987682.0
025434,01,2023-07-19,101.83,5553335.0
025434,01,2023-07-20,100.88,5461879.0
025434,01,2023-07-21,102.82,20368300.0
025434,01,2023-07-24,102.78,4746399.0
025434,01,2023-07-25,102.92,5623797.0
025434,01,2023-07-26,101.73,6565228.0
025434,01,2023-07-27,100.78,5372875.0
025434,01,2023-07-28,101.25,5319639.0
025434,01,2023-07-31,101.57,6359702.0
025434,01,2023-08-01,101.26,7642628.0
025434,01,2023-08-02,102.13,14461610.0
025434,01,2023-08-03,102.33,5544941.0
025434,01,2023-08-04,100.68,5196336.0
025434,01,2023-08-07,101.74,5221403.0
025434,01,2023-08-08,100.695,4057814.0
025434,01,2023-08-09,99.92,4488769.0
025434,01,2023-08-10,101.66,6843247.0
025434,01,2023-08-11,100.99,3179537.0
025434,01,2023-08-14,101.01,3238096.0
025434,01,2023-08-15,100.04,3202088.0
025434,01,2023-08-16,98.98,3677801.0
025434,01,2023-08-17,96.57,5287139.0
025434,01,2023-08-18,97.23,4125002.0
025434,01,2023-08-21,96.46,3748413.0
025434,01,2023-08-22,96.07,3639631.0
025434,01,2023-08-23,95.18,9695850.0
025434,01,2023-08-24,94.83,7821864.0
025434,01,2023-08-25,95.48,5358550.0
025434,01,2023-08-28,97.04,5096955.0
025434,01,2023-08-29,99.15,5511162.0
025434,01,2023-08-30,99.24,4211077.0
025434,01,2023-08-31,97.44,5618277.0
025434,01,2023-09-01,98.0,4746900.0
025434,01,2023-09-05,96.84,5412880.0
025434,01,2023-09-06,95.95,5426977.0
025434,01,2023-09-07,95.1,6401873.0
025434,01,2023-09-08,95.28,4754457.0
025434,01,2023-09-11,95.67,5576298.0
025434,01,2023-09-12,96.24,5007230.0
025434,01,2023-09-13,96.93,5815425.0
025434,01,2023-09-14,97.16,6039224.0
025434,01,2023-09-15,96.23,8766385.0
025434,01,2023-09-18,96.76,4477446.0
025434,01,2023-09-19,95.29,6800232.0
025434,01,2023-09-20,95.16,4571704.0
025434,01,2023-09-21,93.1,6091955.0
025434,01,2023-09-22,93.68,5117125.0
025434,01,2023-09-25,92.74,4815729.0
025434,01,2023-09-26,92.0,6085851.0
025434,01,2023-09-27,91.17,4730247.0
025434,01,2023-09-28,91.08,4727796.0
025434,01,2023-09-29,91.27,7696999.0
025434,01,2023-10-02,91.13,6429106.0
025434,01,2023-10-03,89.48,6659554.0
025434,01,2023-10-04,91.15,6162671.0
025434,01,2023-10-05,92.37,7548441.0
025434,01,2023-10-06,92.85,6976839.0
025434,01,2023-10-09,92.68,4116881.0
025434,01,2023-10-10,93.18,4975169.0
025434,01,2023-10-11,91.95,4498206.0
025434,01,2023-10-12,91.42,5482133.0
025434,01,2023-10-13,91.48,4779772.0
025434,01,2023-10-16,93.65,4587308.0
025434,01,2023-10-17,94.18,6085851.0
025434,01,2023-10-18,93.75,4109209.0
025434,01,2023-10-19,94.42,5598902.0
025434,01,2023-10-20,94.19,4697722.0
025434,01,2023-10-23,94.2,4477074.0
025434,01,2023-10-24,94.62,3597332.0
025434,01,2023-10-25,94.0,5494446.0
025434,01,2023-10-26,92.67,6195564.0
025434,01,2023-10-27,92.02,8289871.0
025434,01,2023-10-30,93.15,7851860.0
025434,01,2023-10-31,92.24,9300208.0
025434,01,2023-11-01,91.35,14276720.0
025434,01,2023-11-02,100.01,23248720.0
025434,01,2023-11-03,102.65,15993510.0
025434,01,2023-11-06,104.03,7530171.0
025434,01,2023-11-07,103.68,6238612.0
025434,01,2023-11-08,104.3,7452312.0
025434,01,2023-11-09,102.23,7604766.0
025434,01,2023-11-10,104.33,7082004.0
025434,01,2023-11-13,103.51,7119636.0
025434,01,2023-11-14,105.6,8319970.0
025434,01,2023-11-15,106.03,7976176.0
025434,01,2023-11-16,107.21,8036132.0
025434,01,2023-11-17,105.57,6341548.0
025434,01,2023-11-20,104.3,9798592.0
025434,01,2023-11-21,103.69,6142577.0
025434,01,2023-11-22,103.44,4828334.0
025434,01,2023-11-24,102.78,3206415.0
025434,01,2023-11-27,102.36,7786914.0
025434,01,2023-11-28,101.18,6842540.0
025434,01,2023-11-29,99.85,8426838.0
025434,01,2023-11-30,99.3,11365370.0
025434,01,2023-12-01,99.2,12314600.0
025434,01,2023-12-04,97.6,11470560.0
025434,01,2023-12-05,95.54,16017480.0
025434,01,2023-12-06,97.02,12112230.0
025434,01,2023-12-07,96.44,7855407.0
025434,01,2023-12-08,96.61,7123756.0
025434,01,2023-12-11,98.12,7631074.0
025434,01,2023-12-12,98.15,6312038.0
025434,01,2023-12-13,98.11,7718181.0
025434,01,2023-12-14,97.84,9754971.0
025434,01,2023-12-15,96.75,12452880.0
025434,01,2023-12-18,96.56,6049875.0
025434,01,2023-12-19,97.72,5980266.0
025434,01,2023-12-20,94.71,10041880.0
025434,01,2023-12-21,95.33,7093174.0
025434,01,2023-12-22,95.28,6359225.0
025434,01,2023-12-26,95.67,3704797.0
025434,01,2023-12-27,95.29,4954055.0
025434,01,2023-12-28,95.93,4515865.0
025434,01,2023-12-29,96.01,6133097.0
025434,01,2024-01-02,93.67,8854666.0
025434,01,2024-01-03,93.23,7155520.0
025434,01,2024-01-04,93.55,7117459.0
025434,01,2024-01-05,92.99,7185059.0
025434,01,2024-01-08,94.19,7534461.0
025434,01,2024-01-09,93.09,6347080.0
025434,01,2024-01-10,93.5,5845118.0
025434,01,2024-01-11,92.94,6479502.0
025434,01,2024-01-12,91.98,5637445.0
025434,01,2024-01-16,92.7,7485561.0
025434,01,2024-01-17,91.77,6670385.0
025434,01,2024-01-18,93.34,7544759.0
025434,01,2024-01-19,93.86,9555258.0
025434,01,2024-01-22,93.07,8873484.0
025434,01,2024-01-23,91.97,10216070.0
025434,01,2024-01-24,92.04,7654000.0
025434,01,2024-01-25,92.61,11986580.0
025434,01,2024-01-26,92.8,9221195.0
025434,01,2024-01-29,93.8,12717180.0
025434,01,2024-01-30,94.08,17019570.0
025434,01,2024-01-31,93.03,26743470.0
025434,01,2024-02-01,93.37,14465270.0
025434,01,2024-02-02,92.99,10707650.0
025434,01,2024-02-05,92.51,7051154.0
025434,01,2024-02-06,95.67,11254620.0
025434,01,2024-02-07,95.31,9070584.0
025434,01,2024-02-08,96.59,9883925.0
025434,01,2024-02-09,97.3,9384731.0
025434,01,2024-02-12,95.47,9219069.0
025434,01,2024-02-13,93.87,8136666.0
025434,01,2024-02-14,94.07,5509282.0
025434,01,2024-02-15,93.22,8873449.0
025434,01,2024-02-16,93.22,5733676.0
025434,01,2024-02-20,93.46,8841715.0
025434,01,2024-02-21,95.02,8283818.0
025434,01,2024-02-22,95.78,8121781.0
025434,01,2024-02-23,95.62,6844818.0
025434,01,2024-02-26,94.28,7042587.0
025434,01,2024-02-27,94.13,5344639.0
025434,01,2024-02-28,93.0,5616018.0
025434,01,2024-02-29,94.9,11217710.0
025434,01,2024-03-01,93.16,7989665.0
025434,01,2024-03-04,92.46,7319231.0
025434,01,2024-03-05,91.22,7270171.0
025434,01,2024-03-06,91.65,4815984.0
025434,01,2024-03-07,90.95,8646694.0
025434,01,2024-03-08,91.06,7670302.0
025434,01,2024-03-11,92.07,6695690.0
025434,01,2024-03-12,92.4,9441392.0
025434,01,2024-03-13,91.61,8250237.0
025434,01,2024-03-14,91.66,8541320.0
025434,01,2024-03-15,90.12,18132670.0
025434,01,2024-03-18,91.01,7409978.0
025434,01,2024-03-19,91.59,5674986.0
025434,01,2024-03-20,92.6,5800312.0
025434,01,2024-03-21,91.66,6285064.0
025434,01,2024-03-22,90.71,6474206.0
025434,01,2024-03-25,90.67,6897680.0
025434,01,2024-03-26,90.36,6213924.0
025434,01,2024-03-27,91.5,5509211.0
025434,01,2024-03-28,91.39,6654505.0
025434,01,2024-04-01,91.53,4985309.0
025434,01,2024-04-02,89.3,8143728.0
025434,01,2024-04-03,88.7,6205782.0
025434,01,2024-04-04,87.62,8044430.0
025434,01,2024-04-05,86.85,7150650.0
025434,01,2024-04-08,87.19,6316510.0
025434,01,2024-04-09,87.13,6233231.0
025434,01,2024-04-10,85.95,7400822.0
025434,01,2024-04-11,85.9,6830743.0
025434,01,2024-04-12,84.92,8588325.0
025434,01,2024-04-15,85.17,9663267.0
025434,01,2024-04-16,85.42,8836498.0
025434,01,2024-04-17,86.21,6839547.0
025434,01,2024-04-18,87.15,11398780.0
025434,01,2024-04-19,87.61,11896550.0
025434,01,2024-04-22,88.18,8667718.0
025434,01,2024-04-23,87.87,5657704.0
025434,01,2024-04-24,88.75,7176339.0
025434,01,2024-04-25,87.84,7111395.0
025434,01,2024-04-26,88.25,7141562.0
025434,01,2024-04-29,88.33,8279366.0
025434,01,2024-04-30,88.49,13224480.0
025434,01,2024-05-01,74.44,66366430.0
025434,01,2024-05-02,74.93,23624140.0
025434,01,2024-05-03,73.11,22099950.0
025434,01,2024-05-06,72.9,18580010.0
025434,01,2024-05-07,72.5,21830020.0
025434,01,2024-05-08,73.5,24392050.0
025434,01,2024-05-09,75.68,18559870.0
025434,01,2024-05-10,76.11,15743180.0
025434,01,2024-05-13,76.18,10935570.0
025434,01,2024-05-14,75.63,10914520.0
025434,01,2024-05-15,75.7,8808573.0
025434,01,2024-05-16,75.28,10749670.0
025434,01,2024-05-17,77.85,14406990.0
025434,01,2024-05-20,77.54,11169020.0
025434,01,2024-05-21,77.72,8705157.0
025434,01,2024-05-22,80.72,22056150.0
025434,01,2024-05-23,78.305,15831200.0
025434,01,2024-05-24,78.87,10742320.0
025434,01,2024-05-28,77.48,8816893.0
025434,01,2024-05-29,76.88,8957613.0
025434,01,2024-05-30,78.76,9291711.0
025434,01,2024-05-31,80.22,12363230.0
025434,01,2024-06-03,82.08,12435170.0
025434,01,2024-06-04,82.79,12364940.0
025434,01,2024-06-05,81.16,11270470.0
025434,01,2024-06-06,81.47,9224206.0
025434,01,2024-06-07,81.43,10560070.0
025434,01,2024-06-10,81.6,8697347.0
025434,01,2024-06-11,79.89,8987670.0
025434,01,2024-06-12,79.38,8593401.0
025434,01,2024-06-13,80.24,13745550.0
025434,01,2024-06-14,79.65,7184933.0
025434,01,2024-06-17,81.33,9775228.0
025434,01,2024-06-18,80.2,9658217.0
025434,01,2024-06-20,79.72,10175220.0
025434,01,2024-06-21,79.91,25647480.0
025434,01,2024-06-24,79.73,7391271.0
025434,01,2024-06-25,79.28,15925600.0
025434,01,2024-06-26,79.15,10663700.0
025434,01,2024-06-27,79.235,10073290.0
025434,01,2024-06-28,77.85,13054950.0
025434,01,2024-07-01,77.13,6482176.0
025434,01,2024-07-02,76.83,8406303.0
025434,01,2024-07-03,76.26,4906747.0
025434,01,2024-07-05,76.05,9660099.0
025434,01,2024-07-08,74.57,8848120.0
025434,01,2024-07-09,72.75,11806750.0
025434,01,2024-07-10,72.51,11102540.0
025434,01,2024-07-11,73.3,12297560.0
025434,01,2024-07-12,74.83,10539320.0
025434,01,2024-07-15,72.75,8860660.0
025434,01,2024-07-16,75.51,14951230.0
025434,01,2024-07-17,75.1,11560580.0
025434,01,2024-07-18,74.19,10683570.0
025434,01,2024-07-19,79.27,32919100.0
025434,01,2024-07-22,76.55,18821470.0
025434,01,2024-07-23,76.26,9578728.0
025434,01,2024-07-24,74.68,10464290.0
025434,01,2024-07-25,73.32,18957450.0
025434,01,2024-07-26,74.05,11628210.0
025434,01,2024-07-29,75.2,10781140.0
025434,01,2024-07-30,75.94,14998380.0
025434,01,2024-07-31,77.95,18071710.0
025434,01,2024-08-01,75.11,17293120.0
025434,01,2024-08-02,75.88,15178150.0
025434,01,2024-08-05,73.86,12363430.0
025434,01,2024-08-06,75.37,10510750.0
025434,01,2024-08-07,75.29,7210289.0
025434,01,2024-08-08,75.75,8984083.0
025434,01,2024-08-09,75.09,4637467.0
025434,01,2024-08-12,77.03,13107380.0
025434,01,2024-08-13,95.9,156831400.0
025434,01,2024-08-14,93.9,45694780.0
025434,01,2024-08-15,94.88,21048520.0
025434,01,2024-08-16,94.81,16317390.0
025434,01,2024-08-19,92.3,14460400.0
025434,01,2024-08-20,93.01,11528890.0
025434,01,2024-08-21,92.78,6764728.0
025434,01,2024-08-22,92.43,10008550.0
025434,01,2024-08-23,94.02,11475200.0
025434,01,2024-08-26,95.63,13870790.0
025434,01,2024-08-27,98.6,17447940.0
025434,01,2024-08-28,95.3,14850410.0
025434,01,2024-08-29,94.86,8779927.0
025434,01,2024-08-30,94.57,7110155.0
025434,01,2024-09-03,93.18,11221150.0
025434,01,2024-09-04,92.33,7189972.0
025434,01,2024-09-05,91.56,8366753.0
025434,01,2024-09-06,91.15,9254546.0
025434,01,2024-09-09,92.21,10085020.0
025434,01,2024-09-10,93.34,7318135.0
025434,01,2024-09-11,98.2,19209700.0
025434,01,2024-09-12,99.28,14651270.0
025434,01,2024-09-13,98.57,9898420.0
025434,01,2024-09-16,96.31,9258762.0
025434,01,2024-09-17,96.44,6279385.0
025434,01,2024-09-18,96.12,8792512.0
025434,01,2024-09-19,96.9,8746609.0
025434,01,2024-09-20,96.05,19540090.0
025434,01,2024-09-23,95.48,8379610.0
025434,01,2024-09-24,94.45,8582278.0
025434,01,2024-09-25,95.62,8630377.0
025434,01,2024-09-26,97.47,9872287.0
025434,01,2024-09-27,97.36,6308033.0
025434,01,2024-09-30,97.49,6425980.0
025434,01,2024-10-01,97.43,7165948.0
025434,01,2024-10-02,96.5,6293170.0
025434,01,2024-10-03,95.56,5554229.0
025434,01,2024-10-04,96.58,6816311.0
025434,01,2024-10-07,96.09,7477459.0
025434,01,2024-10-08,96.21,6594521.0
025434,01,2024-10-09,95.88,3343905.0
025434,01,2024-10-10,93.88,5458095.0
025434,01,2024-10-11,95.55,4833641.0
025434,01,2024-10-14,94.76,4120639.0
025434,01,2024-10-15,95.04,6263055.0
025434,01,2024-10-16,95.46,7535712.0
025434,01,2024-10-17,95.27,5574888.0
025434,01,2024-10-18,96.84,6175585.0
025434,01,2024-10-21,96.45,3992176.0
025434,01,2024-10-22,96.82,6435078.0
025434,01,2024-10-23,97.65,18827660.0
025434,01,2024-10-24,97.15,9823594.0
025434,01,2024-10-25,97.31,9663567.0
025434,01,2024-10-28,98.02,6787773.0
025434,01,2024-10-29,97.39,7660668.0
025434,01,2024-10-30,97.32,9070229.0
025434,01,2024-10-31,97.7,12004260.0
025434,01,2024-11-01,98.87,8856817.0
025434,01,2024-11-04,97.03,7046620.0
025434,01,2024-11-05,97.09,6338355.0
025434,01,2024-11-06,96.08,9704601.0
025434,01,2024-11-07,96.12,6192546.0
025434,01,2024-11-08,97.55,6112799.0
025434,01,2024-11-11,100.31,10305830.0
025434,01,2024-11-12,98.8,8428599.0
025434,01,2024-11-13,99.8,8803287.0
025434,01,2024-11-14,99.23,6434693.0
025434,01,2024-11-15,98.42,8117785.0
025434,01,2024-11-18,100.4,7039580.0
025434,01,2024-11-19,98.35,9174312.0
025434,01,2024-11-20,98.26,7524871.0
025434,01,2024-11-21,100.06,6756279.0
025434,01,2024-11-22,102.5,6553264.0
025434,01,2024-11-25,101.84,8827565.0
025434,01,2024-11-26,100.68,6556080.0
025434,01,2024-11-27,101.51,4856489.0
025434,01,2024-11-29,102.46,3419300.0
025434,01,2024-12-02,101.51,6102526.0
025434,01,2024-12-03,101.57,7098468.0
025434,01,2024-12-04,100.7,6148923.0
025434,01,2024-12-05,99.23,7193008.0
025434,01,2024-12-06,100.11,6294563.0
025434,01,2024-12-09,99.31,7195848.0
025434,01,2024-12-10,98.16,8189824.0
025434,01,2024-12-11,98.42,8004294.0
025434,01,2024-12-12,97.82,6362308.0
025434,01,2024-12-13,97.42,5909820.0
025434,01,2024-12-16,93.12,12386810.0
025434,01,2024-12-17,92.09,8455280.0
025434,01,2024-12-18,89.9,10876660.0
025434,01,2024-12-19,88.76,14620660.0
025434,01,2024-12-20,87.97,26470850.0
025434,01,2024-12-23,87.44,11201770.0
025434,01,2024-12-24,89.91,5422008.0
025434,01,2024-12-26,91.86,7537564.0
025434,01,2024-12-27,92.25,8198335.0
025434,01,2024-12-30,90.58,8401153.0
025434,01,2024-12-31,91.25,4219424.0
025434,01,2025-01-02,92.17,8639894.0
025434,01,2025-01-03,92.58,4964272.0
025434,01,2025-01-06,93.13,8766594.0
025434,01,2025-01-07,92.84,6635269.0
025434,01,2025-01-08,92.6,6241956.0
025434,01,2025-01-10,92.25,6548406.0
025434,01,2025-01-13,93.51,6908568.0
025434,01,2025-01-14,93.07,6405455.0
025434,01,2025-01-15,93.08,4552877.0
025434,01,2025-01-16,94.43,6547077.0
025434,01,2025-01-17,95.13,8360588.0
025434,01,2025-01-21,97.98,8791724.0
025434,01,2025-01-22,97.73,7676979.0
025434,01,2025-01-23,97.99,7895825.0
025434,01,2025-01-24,98.81,6954070.0
025434,01,2025-01-27,100.02,9645413.0
025434,01,2025-01-28,100.41,13600400.0
025434,01,2025-01-29,108.58,40739190.0
025434,01,2025-01-30,109.0,14990720.0
025434,01,2025-01-31,107.68,18536310.0
025434,01,2025-02-03,108.16,8883642.0
025434,01,2025-02-04,110.6,11111630.0
025434,01,2025-02-05,112.25,12824690.0
025434,01,2025-02-06,111.7,11959730.0
025434,01,2025-02-07,112.2,11476320.0
025434,01,2025-02-10,111.45,8347141.0
025434,01,2025-02-11,111.03,4683018.0
025434,01,2025-02-12,113.04,7086151.0
025434,01,2025-02-13,113.0,10040850.0
025434,01,2025-02-14,112.55,9108382.0
025434,01,2025-02-18,113.03,7571910.0
025434,01,2025-02-19,112.49,8264586.0
025434,01,2025-02-20,113.34,6339539.0
025434,01,2025-02-21,111.75,9661524.0
025434,01,2025-02-24,113.19,13116790.0
025434,01,2025-02-25,114.59,10988080.0
025434,01,2025-02-26,113.0,7458767.0
025434,01,2025-02-27,114.49,9008971.0
025434,01,2025-02-28,115.81,11461780.0
025434,01,2025-03-03,115.41,9221791.0
025434,01,2025-03-04,112.06,12479170.0
025434,01,2025-03-05,111.69,11924800.0
025434,01,2025-03-06,105.47,16315180.0
025434,01,2025-03-07,106.48,11635340.0
025434,01,2025-03-10,101.125,15806610.0
025434,01,2025-03-11,99.58,10658840.0
025434,01,2025-03-12,98.69,9457745.0
025434,01,2025-03-13,96.04,9269106.0
025434,01,2025-03-14,98.11,8239055.0
025434,01,2025-03-17,99.08,10131490.0
025434,01,2025-03-18,98.28,7422602.0
025434,01,2025-03-19,99.19,4981440.0
025434,01,2025-03-20,99.28,5949961.0
025434,01,2025-03-21,97.07,11365110.0
025434,01,2025-03-24,95.72,8257550.0
025434,01,2025-03-25,95.88,6978312.0
025434,01,2025-03-26,97.97,9557237.0
025434,01,2025-03-27,98.85,9139871.0
025434,01,2025-03-28,97.73,8064886.0
025434,01,2025-03-31,98.09,11298440.0
025434,01,2025-04-01,98.23,5864707.0
025434,01,2025-04-02,99.41,6028997.0
025434,01,2025-04-03,88.26,20484090.0
025434,01,2025-04-04,82.1,19693160.0
025434,01,2025-04-07,80.0,26093230.0
025434,01,2025-04-08,79.69,20522870.0
025434,01,2025-04-09,88.68,26656230.0
025434,01,2025-04-10,84.6,16206260.0
025434,01,2025-04-11,85.43,10058570.0
025434,01,2025-04-14,85.49,8877697.0
025434,01,2025-04-15,83.71,7077780.0
025434,01,2025-04-16,80.76,12997080.0
025434,01,2025-04-17,81.5,9784275.0
025434,01,2025-04-21,80.68,10592200.0
025434,01,2025-04-22,81.75,10387690.0
025434,01,2025-04-23,82.81,9108732.0
025434,01,2025-04-24,83.86,6791382.0
025434,01,2025-04-25,83.81,5797130.0
025434,01,2025-04-28,83.9,7081655.0
025434,01,2025-04-29,84.85,14752090.0
025434,01,2025-04-30,80.05,41177840.0
025434,01,2025-05-01,82.01,18306980.0
025434,01,2025-05-02,84.69,13502490.0
025434,01,2025-05-05,81.66,13354880.0
025434,01,2025-05-06,82.78,10589390.0
025434,01,2025-05-07,82.71,8223107.0
025434,01,2025-05-08,82.19,8754990.0
025434,01,2025-05-09,80.3,8198582.0
025434,01,2025-05-12,85.67,17237300.0
025434,01,2025-05-13,86.88,11527510.0
025434,01,2025-05-14,86.535,12733280.0
025434,01,2025-05-15,87.26,13712260.0
025434,01,2025-05-16,85.57,13090720.0
025434,01,2025-05-19,84.61,9561478.0
025434,01,2025-05-20,85.59,9308222.0
025434,01,2025-05-21,82.98,10868210.0
025434,01,2025-05-22,83.97,8437719.0
025434,01,2025-05-23,84.4,7085973.0
025434,01,2025-05-27,87.01,10916310.0
025434,01,2025-05-28,86.0,12304770.0
025434,01,2025-05-29,84.05,10304670.0
025434,01,2025-05-30,83.95,7391087.0
025434,01,2025-06-02,85.19,8256180.0
025434,01,2025-06-03,86.6,8283924.0
025434,01,2025-06-04,88.11,8737373.0
025434,01,2025-06-05,86.99,8472127.0
025434,01,2025-06-06,89.64,8770848.0
025434,01,2025-06-09,90.67,8095140.0
025434,01,2025-06-10,91.43,6907146.0
025434,01,2025-06-11,95.39,14813760.0
025434,01,2025-06-12,94.32,7178914.0
025434,01,2025-06-13,93.26,7115236.0
025434,01,2025-06-16,93.48,5869397.0
025434,01,2025-06-17,91.59,6179327.0
025434,01,2025-06-18,92.28,7317057.0
025434,01,2025-06-20,93.12,9196346.0
025434,01,2025-06-23,92.34,7505813.0
025434,01,2025-06-24,91.5,11364260.0
025434,01,2025-06-25,91.1,6926849.0
025434,01,2025-06-26,91.84,6561877.0
025434,01,2025-06-27,92.11,21488060.0
025434,01,2025-06-30,91.63,10079500.0
025434,01,2025-07-01,94.92,9825917.0
025434,01,2025-07-02,94.18,7936982.0
025434,01,2025-07-03,94.44,3557273.0
025434,01,2025-07-07,93.64,5310004.0
025434,01,2025-07-08,94.94,6981732.0
025434,01,2025-07-09,95.25,8309489.0
025434,01,2025-07-10,95.15,6909199.0
025434,01,2025-07-11,94.94,6336529.0
025434,01,2025-07-14,93.42,6037931.0
025434,01,2025-07-15,92.48,8559627.0
025434,01,2025-07-16,92.51,7135411.0
025434,01,2025-07-17,93.19,8577005.0
025434,01,2025-07-18,93.8,5172729.0
025434,01,2025-07-21,92.66,7208389.0
025434,01,2025-07-22,96.94,9984293.0
025434,01,2025-07-23,95.92,11269770.0
025434,01,2025-07-24,93.7,7893971.0
025434,01,2025-07-25,94.42,7219151.0
025434,01,2025-07-28,93.67,10319100.0
